id,created_at,text
792961259612303360,2016-10-31 05:27:51,"@cguida6 Volatility is authoritative, a function of $1b (and growing) 24hr liquidity, this puts a cap on the max gain rate of #bitcoin price"
792907501083721728,2016-10-31 01:54:14,Nice episode. Breakdown of my altcoin index article by Bitcoin Uncensored. Jump to: https://t.co/dTuU6qEhNH https://t.co/gldqrPPjyg
792695601699889152,2016-10-30 11:52:13,@mmjtrader the correlation between marketcap/price vs volatility is weak so unable to determine numerically with any level of accuracy.
792649973972148224,2016-10-30 08:50:55,"@cguida6 unlikely to break trendlines, #bitcoin 24hr trade volume is $1b which gives it inertia  against volatility. See chart bubble sizes."
792492023567835138,2016-10-29 22:23:16,"@baijorge @BitcoinORama @TuurDemeester I agree there's a dump coming, probably in early 2017 when privacy comes to #bitcoin layer 2."
792309733940039680,2016-10-29 10:18:55,@joshmh @daniel_plante @tuurdemeester #bitcoin peak volatility always coincides with combined up/down moves. Actually more down than up https://t.co/QVT1XmFgLq
792293418919600128,2016-10-29 09:14:05,@tommyeconomics Anyone out there wanna loan me some ZEC for a few weeks? :-)
792283212181405696,2016-10-29 08:33:32,@Daniel_Plante @TuurDemeester up or down is captured by volatility - the statistical std dev. All BTC pumps have had corrective dumps.
792177126141153280,2016-10-29 01:31:59,@tuurdemeester ZEC is demonstrating demand and supply at its best. With no supply it’s too early to draw long term conclusions. https://t.co/TJbfUjrC3o
792176230892118017,2016-10-29 01:28:26,Whatever you resist will persist. Banks resisting ordinary people’s freedoms will drive us to complete freedom. #bitcoin
792082416152092672,2016-10-28 19:15:38,"@solarnaute my own code, with the plotly.ja JavaScript chart library"
792057225011339264,2016-10-28 17:35:32,@VinnyLingham this might interest you. I’d be interested in how you calculated $3k #bitcoin to reach stability as store of value. https://t.co/mpzdHAjWQZ
792056676476084224,2016-10-28 17:33:22,My study of #bitcoin volatility. Surprise! It will match fiat currencies in 2019. Ready for primetime soon. https://t.co/sZuKQ8c1J2 https://t.co/STAKQBPjq7
792027228674494464,2016-10-28 15:36:21,@bradmillscan I’m using my own code and plotting using Google Charts and Plotly.js - I can measure most scenarios with this approach.
791955654806114308,2016-10-28 10:51:56,RT @WIRED: Samsung isn't the only one with lithium-ion battery problems. Just ask NASA. https://t.co/SajtKBxoHu https://t.co/vq1RG7WIEX
791635058130026496,2016-10-27 13:38:00,@finway2 @ARKblockchain they are both important properties of money. Store of value and unit of account. #bitcoin needs more of the later.
791627629921243136,2016-10-27 13:08:29,@ARKblockchain it'll be less volatile than fiat very soon. I'm about to publish my study on it. Incredible for such a small marketcap.
791622948201369600,2016-10-27 12:49:53,A chance for #Bitcoin to become legal tender in Iceland. That would be an incredible experiment! https://t.co/cw0fBjmqFv
791610985228500992,2016-10-27 12:02:20,RT @dinapomeranz: The income of the average person on the planet is now twice as high as in 2003. Absolutely astounding! Should be in all t…
791580094686867456,2016-10-27 09:59:36,"Well #bitcoin it did settle on $642 support, but now hitting double resistance lines and overbought at $680. $660 is the new support level. https://t.co/D38hvoapob"
791458876042256385,2016-10-27 01:57:55,"@elidourado I'm researching BTC volatility, My graph differs from your site https://t.co/UjLGC3Wiob - can we compare notes? Can you PM me?"
791111043921522688,2016-10-26 02:55:45,@coinfund_io OK good to know for future graphs. Also the index does not account for slippage and spreads so will underperform the real world
790968591369670656,2016-10-25 17:29:42,My graph makes the #bitcoin galaxy look like the Milky Way :-) https://t.co/Cf4ANGW3jJ
790958374611406849,2016-10-25 16:49:06,The volatility (bubble size) of the top 600 cryptocurrencies plotted against marketcap &amp; 24hr volume. I’ll do an article on volatility soon. https://t.co/cthJ3f5oZD
790841319404867584,2016-10-25 09:03:58,@joshuavial @WSJ forget about corporates. #Blockchain taken to the full extent it will reshape nation states or obsolete them.
790678068734156800,2016-10-24 22:15:16,RT @BKBrianKelly: Offshore #yuan hitting all time lows - if the pattern holds #bitcoin should move higher. #bitcoin is a store of value in…
790676781837746176,2016-10-24 22:10:09,"RT @TommyEconomics: It's important to remember, the world is gradually yet consistently becoming a better place https://t.co/ZXJdz3ba59"
790414312288448512,2016-10-24 04:47:11,"RT @ValaAfshar: Immigrants founded 51% of US🇺🇸 billion dollar startups: 

India 14
Canada 8
UK 8
Israel 7 
Germany 4
France 2

https://t.co…"
790383132432228352,2016-10-24 02:43:18,"@coinfund_io Cost basis, the first chart on your site."
790380000700567552,2016-10-24 02:30:51,"#Bitcoin vs Index of top 10 altcoins by traded volume, rebalanced monthly. I put @coinfund_io (pre-expenses) in there for comparison too. https://t.co/TMejvTKETo"
790308124796125184,2016-10-23 21:45:14,RT @TuurDemeester: I don't think the SegWit soft-fork (block size increase and lightning gateway) will face significant problems getting me…
790199505731805184,2016-10-23 14:33:38,@_kevinfung_ You need to follow me to PM. Thanks.
790135766710005760,2016-10-23 10:20:21,RT @BestGalaxyPics: The ISS in orbit https://t.co/gy3aii5Kll
790132497363243009,2016-10-23 10:07:21,@joshuavial @bernardchickey NZ AU is +25% on it's cycle low. US was +50%. But u can prob short publicly traded home building companies.
789986427857539072,2016-10-23 00:26:56,"#bitcoin is looking overbought, I think we could see it dip a little with $642 forming the new support. Once clear of $775… moon! https://t.co/AWs610Seoi"
789968387623399424,2016-10-22 23:15:15,"RT @ARKblockchain: Packet switching: 1960
ARPANET: 1969 
Internet: 1973
Mosaic browser: 1993
#Bitcoin &amp; #blockchain: 2009
WE'VE GOT TIME"
789965851168415744,2016-10-22 23:05:10,"RT @ianbremmer: Statue of Liberty made from bombed rubble of Aleppo, by Syrian artist Tammam Azzam. Devastating. https://t.co/XTFpfSEtSR"
789964949007114240,2016-10-22 23:01:35,"RT @TuurDemeester: Bitcoin rallies 4% today, testing $650 - $655 resistance zone. When we make it past (and maybe after a retest), brace fo…"
789882911440801795,2016-10-22 17:35:36,@joshuavial economic properties conducive to payments doesn't mean anyone is actually using it for that. Bitcoin is really the only one.
789876182992850944,2016-10-22 17:08:51,Cool to see my research article picked up by @coindesk! https://t.co/4Gd8vJUyYb https://t.co/vgm5OP3Vhg
789648582936637440,2016-10-22 02:04:27,My comparison of the Commerce Index of leading payment coins. #bitcoin winning but #ethereum gaining fast. https://t.co/0UPu3tPz2K https://t.co/jlAHvFeSaB
789481942429282304,2016-10-21 15:02:17,"@ethereumnw, yes I suppose a link would help —&gt; https://t.co/0UPu3tPz2K"
789460348487086081,2016-10-21 13:36:29,Who is winning the payment coin race? My analysis using economic properties. #bitcoin #ethereum @dogecoin  @Dashpay @monerocurrency @SDCoin https://t.co/MMufIylVHc
789418002135396352,2016-10-21 10:48:13,"@ethereumproject has been a forked platform since they forked their chain. (Sorry, I couldn’t resist  😀)"
789401051967270912,2016-10-21 09:40:51,"RT @naval: Twitter is the last proprietary platform that I will invest energy into. Future media should be open-source, distributed, &amp; user…"
789390012466900992,2016-10-21 08:56:59,@GaleottiDaniel pm me.
788923010845585408,2016-10-20 02:01:17,@whiskey_fix &lt;— obviously has never gone surfing.  @chamath
788613148765028353,2016-10-19 05:30:01,"@chamath WTF? Power going down 1/5 of the day I can handle, but this? Hurry up and fix your country. :-) #srilanka https://t.co/QhlpAktoWn"
788568041957175296,2016-10-19 02:30:46,@notsofastcrypto yes.
788563550365110272,2016-10-19 02:12:55,@notsofastcrypto I was bullish on alts until these numbers surprised me. Now investigating other theories.
788563241102258177,2016-10-19 02:11:42,@notsofastcrypto it trends opposite due to dilution. I have an altcoin count in an earlier tweet. I should do that 3 yr curve.
788558415253557248,2016-10-19 01:52:31,"@notsofastcrypto I could expand to the top 100 with no impact. It's the hype coin appearance and decay that kill. Eg STEEM, Augur"
788484417303949312,2016-10-18 20:58:29,"@coinfund_io this has got me thinking, applying startup learnings, I'm gonna respond via another article. Standby. Thanks. :)"
788411890728742913,2016-10-18 16:10:17,@barrysilbert Top 20 alts vs #bitcoin over the last 1 yr https://t.co/BB5P0WgQR5
788411640282701824,2016-10-18 16:09:17,@barrysilbert Top 20 alts vs #bitcoin over 2 yrs https://t.co/wIRn2oNMsS
788411252728995840,2016-10-18 16:07:45,@barrysilbert Top 5 alts vs bitcoin https://t.co/0pDp1GW0b5
788411085141356545,2016-10-18 16:07:05,@beetcoin Thanks!!!
788406059232665600,2016-10-18 15:47:07,@barrysilbert top 5 is v similar to top 10. 1 yr timeframe alts do better (short term bubble?). I'll paste u some sims when I'm on desktop.
788395781258551297,2016-10-18 15:06:16,@bulgar1an yes. Agreed. Scamcoins enter the top 20 all the time. Lots of them.
788390055039471622,2016-10-18 14:43:31,RT @TuurDemeester: IMO a must read for every cryptocurrency investor: five different altcoin index simulations (spoiler: none of them outpe…
788365941365018625,2016-10-18 13:07:42,2/ @TuurDemeester you may find this interesting. I’m suspect on a lot of alt-coin investment funds.
788365674988961792,2016-10-18 13:06:38,My published Altcoin Index fund simulations after many weeks of work. Surprising. #bitcoin is hard to beat https://t.co/3KLEQq9x2B https://t.co/pTLCb6q8GG
788293254840061952,2016-10-18 08:18:52,RT @alistairmilne: SegWit is ready! #bitcoin https://t.co/JuQp6vbaNa
788293019401265152,2016-10-18 08:17:56,"RT @paul1kirby: All the countries below the red line are going to get smaller unless they welcome immigrants
@OECD chart https://t.co/Od9gl…"
788213166534778882,2016-10-18 03:00:37,2/ Goes a long way to explaining why #bitcoin dominance is decreasing despite a down trend for top alt-coins. Dilution. https://t.co/iri5nyjVCz
788209380265189376,2016-10-18 02:45:35,"#bitcoin vs shitcoins. The number of coins listed by CoinMarketCap each year:
2014-01-01 57
2015-01-01 281
2016-01-01 454"
787777519613280256,2016-10-16 22:09:31,Exciting! https://t.co/SJIevjKZ5C
787642812133023745,2016-10-16 13:14:14,"@chiangnificent No, it’s a double sided marketplace, merchants adopt when userbase is big. Users won’t hold funds if volatility is high."
787583296662147073,2016-10-16 09:17:45,#bitcoin’s “Holdability” is on the rise. My new indicator to measure suitability for commerce. https://t.co/o2kbGslAt5 https://t.co/rxyXg3PaQD
787483214726111232,2016-10-16 02:40:03,"@tuurdemeester @truthcoin Same culture in healthy startups. But for Honda, it reminds me of The Last Samurai."
787025939213357056,2016-10-14 20:23:00,"RT @TuurDemeester: More exposure for Bitcoin coming: Coen Brothers to Write Internet Thriller 'Dark Web' on the Silk Road for Fox. 
https:/…"
787025850126381056,2016-10-14 20:22:39,"RT @Datavetaren: CB of Kenya says #bitcoin cannot be trusted. ""If you don’t believe me or don’t get it, I don’t have time to try to convinc…"
786796255468851201,2016-10-14 05:10:19,RT @Excellion: Feel sorry for companies built on ETH. https://t.co/ZaJ0HU1u5l
786260394352349184,2016-10-12 17:41:00,"After many index portfolio simulations, I’m coming to @tuurdemeester’s maximalist conclusion. #bitcoin is hard to beat long term @aantonop"
785367384534102016,2016-10-10 06:32:30,"@espressoftw @arthurfalls @consensysllc Guess they are on a world tour, they were in Bali a couple of weeks ago."
785019684118605824,2016-10-09 07:30:52,Top ranked alt-coins every 30 days since 1st Jan 2014. #bitcoin https://t.co/z0BmYilz4E
784935326171013120,2016-10-09 01:55:39,1yr performance of #bitcoin vs the top 10 altcoins as an index weighted by marketcap. BTC is a tough competitor. https://t.co/iMBqT4AEcC
784644430988840960,2016-10-08 06:39:44,"If you bought the top 10 coins by market cap exactly 18 months ago. Winners:
1 @maidsafe 
2 @Dashpay 
3 #bitcoin https://t.co/NRbzvE6vnz"
784595812466688001,2016-10-08 03:26:33,Sending this to @jaxx_io @DECENTRALca cos they’re doing a @Dashpay airdrop. And I’d like some :). Good Wallet BTW https://t.co/nSiPtx2GLG
784481623442018304,2016-10-07 19:52:48,"@exodus_io wallet roadmap article updated with @AugurProject
@iconominet
@DigixDAO
@SingularDTV
https://t.co/b0PBI4ICzq #bitcoin"
784452327281274880,2016-10-07 17:56:23,"@maidsafe is traded in #bitcoin, but in USD a cup &amp; handle pattern is forming. If successful, price target: $0.15 https://t.co/9JkC9DT3D4"
783715277510881280,2016-10-05 17:07:37,"@maxboonen for #bitccoin liquidity I’ve used vol/marketcap expressed as a fraction, I’m using it for comparative studies between alt-coins."
782873661246025728,2016-10-03 09:23:20,RT @dykstranet: Join us live at 5PM local Bali time for an intro to blockchain dev on @ethereumproject #bitcoinsinbali  @hubudbali https://…
782821081430142976,2016-10-03 05:54:24,#bitcoin’s liquidity has been declining in recent months. Graph: BTC price and liquidity Apr 2013 - Oct 2016 https://t.co/ulBC4jxftN
782189746336374784,2016-10-01 12:05:42,@RobertWiecko @Dash_Masternode @pymnts Conflicting reports on #bitcoin growth because the @Dashpay Nasdaq article was a propaganda piece. https://t.co/GqOTTYEbJb
781541459426095104,2016-09-29 17:09:38,Sometimes I think #NewZealand is being sucked down the US gurgler. https://t.co/up41DwmOX7
781540104590417920,2016-09-29 17:04:15,Looking forward to the #ethereum prediction markets coming our way. @AugurProject #bitcoin https://t.co/4La6FuTQrB
